sub_id	entry	is_head	page_start	page_end	n_pages	source	start_confidence	end_confidence	warning
10804734-2	4734	0	662	663	2	anchor	unknown	uncertain	page_end extended from 662 to 663: text_position did not indicate a real ending on page 662, and no other block won any page in between, so it must finish no earlier than the page where '10804734-3' starts.
10804738-3	4738	0	663	664	2	anchor	unknown	uncertain	page_end extended from 663 to 664: text_position did not indicate a real ending on page 663, and no other block won any page in between, so it must finish no earlier than the page where '10804739-0' starts.
10804761-1	4761	0	666	667	2	anchor	unknown	uncertain	page_end extended from 666 to 667: text_position did not indicate a real ending on page 666, and no other block won any page in between, so it must finish no earlier than the page where '10804761-2' starts.
10804776-1	4776	0	667	668	2	anchor	unknown	uncertain	page_end extended from 667 to 668: text_position did not indicate a real ending on page 667, and no other block won any page in between, so it must finish no earlier than the page where '10804777-0' starts.
10804792-1	4792	0	669	670	2	anchor	unknown	uncertain	page_end extended from 669 to 670: text_position did not indicate a real ending on page 669, and no other block won any page in between, so it must finish no earlier than the page where '10804793-0' starts.
10804799-0	4799	1	670	671	2	anchor	unknown	uncertain	page_end extended from 670 to 671: text_position did not indicate a real ending on page 670, and no other block won any page in between, so it must finish no earlier than the page where '10804799-1' starts.
10804802-7	4802	0	671	672	2	anchor	unknown	uncertain	page_end extended from 671 to 672: text_position did not indicate a real ending on page 671, and no other block won any page in between, so it must finish no earlier than the page where '10804802-8' starts.
10804810-16	4810	0	673	674	2	anchor	unknown	uncertain	page_end extended from 673 to 674: text_position did not indicate a real ending on page 673, and no other block won any page in between, so it must finish no earlier than the page where '10804810-17' starts.
10804815-2	4815	0	674	675	2	anchor	unknown	uncertain	page_end extended from 674 to 675: text_position did not indicate a real ending on page 674, and no other block won any page in between, so it must finish no earlier than the page where '10804816-0' starts.
10804819-1	4819	0	675	676	2	anchor	unknown	uncertain	page_end extended from 675 to 676: text_position did not indicate a real ending on page 675, and no other block won any page in between, so it must finish no earlier than the page where '10804820-0' starts.
10804847-4	4847	0	678	679	2	anchor	unknown	uncertain	page_end extended from 678 to 679: text_position did not indicate a real ending on page 678, and no other block won any page in between, so it must finish no earlier than the page where '10804848-0' starts.
10804865-6	4865	0	680	681	2	anchor	unknown	uncertain	page_end extended from 680 to 681: text_position did not indicate a real ending on page 680, and no other block won any page in between, so it must finish no earlier than the page where '10804865-7' starts.
10804867-5	4867	0	681	682	2	anchor	unknown	uncertain	page_end extended from 681 to 682: text_position did not indicate a real ending on page 681, and no other block won any page in between, so it must finish no earlier than the page where '10804867-6' starts.
10804890-2	4890	0	684	685	2	anchor	unknown	uncertain	page_end extended from 684 to 685: text_position did not indicate a real ending on page 684, and no other block won any page in between, so it must finish no earlier than the page where '10804890-3' starts.
10804896-0	4896	1	685	686	2	anchor	unknown	uncertain	page_end extended from 685 to 686: text_position did not indicate a real ending on page 685, and no other block won any page in between, so it must finish no earlier than the page where '10804896-1' starts.
10804925-11	4925	0	688	689	2	anchor	unknown	uncertain	page_end extended from 688 to 689: text_position did not indicate a real ending on page 688, and no other block won any page in between, so it must finish no earlier than the page where '10804925-12' starts.
10804946-1	4946	0	690	691	2	anchor	unknown	uncertain	page_end extended from 690 to 691: text_position did not indicate a real ending on page 690, and no other block won any page in between, so it must finish no earlier than the page where '10804947-0' starts.
10804951-5	4951	0	691	692	2	anchor	unknown	uncertain	page_end extended from 691 to 692: text_position did not indicate a real ending on page 691, and no other block won any page in between, so it must finish no earlier than the page where '10804951-6' starts.
10804962-1	4962	0	692	693	2	anchor	unknown	uncertain	page_end extended from 692 to 693: text_position did not indicate a real ending on page 692, and no other block won any page in between, so it must finish no earlier than the page where '10804962-2' starts.
10804972-2	4972	0	693	694	2	anchor	unknown	uncertain	page_end extended from 693 to 694: text_position did not indicate a real ending on page 693, and no other block won any page in between, so it must finish no earlier than the page where '10804972-3' starts.
10804979-1	4979	0	694	695	2	anchor	unknown	uncertain	page_end extended from 694 to 695: text_position did not indicate a real ending on page 694, and no other block won any page in between, so it must finish no earlier than the page where '10804979-2' starts.
10805005-5	5005	0	697	698	2	anchor	unknown	uncertain	page_end extended from 697 to 698: text_position did not indicate a real ending on page 697, and no other block won any page in between, so it must finish no earlier than the page where '10805006-0' starts.
10805014-2	5014	0	698	699	2	anchor	unknown	uncertain	page_end extended from 698 to 699: text_position did not indicate a real ending on page 698, and no other block won any page in between, so it must finish no earlier than the page where '10805014-3' starts.
10805030-1	5030	0	700	701	2	anchor	unknown	uncertain	page_end extended from 700 to 701: text_position did not indicate a real ending on page 700, and no other block won any page in between, so it must finish no earlier than the page where '10805031-0' starts.
10805047-0	5047	1	702	703	2	anchor	unknown	uncertain	page_end extended from 702 to 703: text_position did not indicate a real ending on page 702, and no other block won any page in between, so it must finish no earlier than the page where '10805047-1' starts.
10805050-3	5050	0	703	704	2	anchor	unknown	uncertain	page_end extended from 703 to 704: text_position did not indicate a real ending on page 703, and no other block won any page in between, so it must finish no earlier than the page where '10805050-4' starts.
10805055-3	5055	0	704	705	2	anchor	unknown	uncertain	page_end extended from 704 to 705: text_position did not indicate a real ending on page 704, and no other block won any page in between, so it must finish no earlier than the page where '10805056-0' starts.
10805064-0	5064	1	705	706	2	anchor	unknown	uncertain	page_end extended from 705 to 706: text_position did not indicate a real ending on page 705, and no other block won any page in between, so it must finish no earlier than the page where '10805064-1' starts.
10805072-5	5072	0	706	707	2	anchor	unknown	uncertain	page_end extended from 706 to 707: text_position did not indicate a real ending on page 706, and no other block won any page in between, so it must finish no earlier than the page where '10805072-6' starts.
10805098-1	5098	0	708	709	2	anchor	unknown	uncertain	page_end extended from 708 to 709: text_position did not indicate a real ending on page 708, and no other block won any page in between, so it must finish no earlier than the page where '10805099-0' starts.
10805125-1	5125	0	711	712	2	anchor	unknown	uncertain	page_end extended from 711 to 712: text_position did not indicate a real ending on page 711, and no other block won any page in between, so it must finish no earlier than the page where '10805125-2' starts.
10805134-1	5134	0	712	713	2	anchor	unknown	uncertain	page_end extended from 712 to 713: text_position did not indicate a real ending on page 712, and no other block won any page in between, so it must finish no earlier than the page where '10805134-2' starts.
10805146-0	5146	1	714	715	2	anchor	unknown	uncertain	page_end extended from 714 to 715: text_position did not indicate a real ending on page 714, and no other block won any page in between, so it must finish no earlier than the page where '10805146-1' starts.
10805156-0	5156	1	715	716	2	anchor	unknown	uncertain	page_end extended from 715 to 716: text_position did not indicate a real ending on page 715, and no other block won any page in between, so it must finish no earlier than the page where '10805156-1' starts.
10805156-23	5156	0	716	717	2	anchor	unknown	uncertain	page_end extended from 716 to 717: text_position did not indicate a real ending on page 716, and no other block won any page in between, so it must finish no earlier than the page where '10805156-24' starts.
10805156-44	5156	0	717	718	2	anchor	unknown	uncertain	page_end extended from 717 to 718: text_position did not indicate a real ending on page 717, and no other block won any page in between, so it must finish no earlier than the page where '10805156-45' starts.
10805167-1	5167	0	719	720	2	anchor	unknown	uncertain	page_end extended from 719 to 720: text_position did not indicate a real ending on page 719, and no other block won any page in between, so it must finish no earlier than the page where '10805167-2' starts.
10805171-2	5171	0	720	721	2	anchor	unknown	uncertain	page_end extended from 720 to 721: text_position did not indicate a real ending on page 720, and no other block won any page in between, so it must finish no earlier than the page where '10805171-3' starts.
10805176-1	5176	0	721	722	2	anchor	unknown	uncertain	page_end extended from 721 to 722: text_position did not indicate a real ending on page 721, and no other block won any page in between, so it must finish no earlier than the page where '10805177-0' starts.
10805207-2	5207	0	724	725	2	anchor	unknown	uncertain	page_end extended from 724 to 725: text_position did not indicate a real ending on page 724, and no other block won any page in between, so it must finish no earlier than the page where '10805207-3' starts.
10805215-15	5215	0	726	727	2	anchor	unknown	uncertain	page_end extended from 726 to 727: text_position did not indicate a real ending on page 726, and no other block won any page in between, so it must finish no earlier than the page where '10805215-16' starts.
10805216-1	5216	0	728	729	2	anchor	unknown	uncertain	page_end extended from 728 to 729: text_position did not indicate a real ending on page 728, and no other block won any page in between, so it must finish no earlier than the page where '10805217-0' starts.
10805228-4	5228	0	729	730	2	anchor	unknown	uncertain	page_end extended from 729 to 730: text_position did not indicate a real ending on page 729, and no other block won any page in between, so it must finish no earlier than the page where '10805228-5' starts.
10805240-7	5240	0	732	733	2	anchor	unknown	uncertain	page_end extended from 732 to 733: text_position did not indicate a real ending on page 732, and no other block won any page in between, so it must finish no earlier than the page where '10805240-8' starts.
10805243-13	5243	0	733	734	2	anchor	unknown	uncertain	page_end extended from 733 to 734: text_position did not indicate a real ending on page 733, and no other block won any page in between, so it must finish no earlier than the page where '10805244-0' starts.
10805269-1	5269	0	735	736	2	anchor	unknown	uncertain	page_end extended from 735 to 736: text_position did not indicate a real ending on page 735, and no other block won any page in between, so it must finish no earlier than the page where '10805270-0' starts.
10805277-2	5277	0	736	737	2	anchor	unknown	uncertain	page_end extended from 736 to 737: text_position did not indicate a real ending on page 736, and no other block won any page in between, so it must finish no earlier than the page where '10805278-0' starts.
10805284-3	5284	0	737	738	2	anchor	unknown	uncertain	page_end extended from 737 to 738: text_position did not indicate a real ending on page 737, and no other block won any page in between, so it must finish no earlier than the page where '10805284-4' starts.
10805292-1	5292	0	739	740	2	anchor	unknown	uncertain	page_end extended from 739 to 740: text_position did not indicate a real ending on page 739, and no other block won any page in between, so it must finish no earlier than the page where '10805292-2' starts.
10805306-5	5306	0	741	742	2	anchor	unknown	uncertain	page_end extended from 741 to 742: text_position did not indicate a real ending on page 741, and no other block won any page in between, so it must finish no earlier than the page where '10805306-6' starts.
10805328-2	5328	0	743	744	2	anchor	unknown	uncertain	page_end extended from 743 to 744: text_position did not indicate a real ending on page 743, and no other block won any page in between, so it must finish no earlier than the page where '10805328-3' starts.
10805354-1	5354	0	745	746	2	anchor	unknown	uncertain	page_end extended from 745 to 746: text_position did not indicate a real ending on page 745, and no other block won any page in between, so it must finish no earlier than the page where '10805354-2' starts.
10805401-2	5401	0	750	751	2	anchor	unknown	uncertain	page_end extended from 750 to 751: text_position did not indicate a real ending on page 750, and no other block won any page in between, so it must finish no earlier than the page where '10805402-0' starts.
10805414-2	5414	0	752	753	2	anchor	unknown	uncertain	page_end extended from 752 to 753: text_position did not indicate a real ending on page 752, and no other block won any page in between, so it must finish no earlier than the page where '10805415-0' starts.
10805421-1	5421	0	753	754	2	anchor	unknown	uncertain	page_end extended from 753 to 754: text_position did not indicate a real ending on page 753, and no other block won any page in between, so it must finish no earlier than the page where '10805422-0' starts.
10805445-2	5445	0	755	756	2	anchor	unknown	uncertain	page_end extended from 755 to 756: text_position did not indicate a real ending on page 755, and no other block won any page in between, so it must finish no earlier than the page where '10805445-3' starts.
10805455-1	5455	0	757	758	2	anchor	unknown	uncertain	page_end extended from 757 to 758: text_position did not indicate a real ending on page 757, and no other block won any page in between, so it must finish no earlier than the page where '10805456-0' starts.
10805458-2	5458	0	758	759	2	anchor	unknown	uncertain	page_end extended from 758 to 759: text_position did not indicate a real ending on page 758, and no other block won any page in between, so it must finish no earlier than the page where '10805458-3' starts.
10805460-1	5460	0	759	760	2	anchor	unknown	uncertain	page_end extended from 759 to 760: text_position did not indicate a real ending on page 759, and no other block won any page in between, so it must finish no earlier than the page where '10805460-2' starts.
10805461-16	5461	0	760	761	2	anchor	unknown	uncertain	page_end extended from 760 to 761: text_position did not indicate a real ending on page 760, and no other block won any page in between, so it must finish no earlier than the page where '10805461-17' starts.
10805469-1	5469	0	761	762	2	anchor	unknown	uncertain	page_end extended from 761 to 762: text_position did not indicate a real ending on page 761, and no other block won any page in between, so it must finish no earlier than the page where '10805469-2' starts.
10805482-1	5482	0	763	764	2	anchor	unknown	uncertain	page_end extended from 763 to 764: text_position did not indicate a real ending on page 763, and no other block won any page in between, so it must finish no earlier than the page where '10805483-0' starts.
10805483-21	5483	0	764	765	2	anchor	unknown	uncertain	page_end extended from 764 to 765: text_position did not indicate a real ending on page 764, and no other block won any page in between, so it must finish no earlier than the page where '10805484-0' starts.
10805497-2	5497	0	766	767	2	anchor	unknown	uncertain	page_end extended from 766 to 767: text_position did not indicate a real ending on page 766, and no other block won any page in between, so it must finish no earlier than the page where '10805498-0' starts.
10805504-3	5504	0	767	768	2	anchor	unknown	uncertain	page_end extended from 767 to 768: text_position did not indicate a real ending on page 767, and no other block won any page in between, so it must finish no earlier than the page where '10805504-4' starts.
10805509-2	5509	0	768	769	2	anchor	unknown	uncertain	page_end extended from 768 to 769: text_position did not indicate a real ending on page 768, and no other block won any page in between, so it must finish no earlier than the page where '10805509-3' starts.
10805514-1	5514	0	769	770	2	anchor	unknown	uncertain	page_end extended from 769 to 770: text_position did not indicate a real ending on page 769, and no other block won any page in between, so it must finish no earlier than the page where '10805514-2' starts.
10805519-4	5519	0	770	771	2	anchor	unknown	uncertain	page_end extended from 770 to 771: text_position did not indicate a real ending on page 770, and no other block won any page in between, so it must finish no earlier than the page where '10805519-5' starts.
10805521-6	5521	0	771	772	2	anchor	unknown	uncertain	page_end extended from 771 to 772: text_position did not indicate a real ending on page 771, and no other block won any page in between, so it must finish no earlier than the page where '10805521-7' starts.
10805530-0	5530	1	772	773	2	anchor	unknown	uncertain	page_end extended from 772 to 773: text_position did not indicate a real ending on page 772, and no other block won any page in between, so it must finish no earlier than the page where '10805530-1' starts.
10805534-2	5534	0	773	774	2	anchor	unknown	uncertain	page_end extended from 773 to 774: text_position did not indicate a real ending on page 773, and no other block won any page in between, so it must finish no earlier than the page where '10805534-3' starts.
10805538-3	5538	0	774	775	2	anchor	unknown	uncertain	page_end extended from 774 to 775: text_position did not indicate a real ending on page 774, and no other block won any page in between, so it must finish no earlier than the page where '10805538-4' starts.
10805543-2	5543	0	775	776	2	anchor	unknown	uncertain	page_end extended from 775 to 776: text_position did not indicate a real ending on page 775, and no other block won any page in between, so it must finish no earlier than the page where '10805544-0' starts.
10805555-2	5555	0	776	777	2	anchor	unknown	uncertain	page_end extended from 776 to 777: text_position did not indicate a real ending on page 776, and no other block won any page in between, so it must finish no earlier than the page where '10805555-3' starts.
10805557-10	5557	0	777	778	2	anchor	unknown	uncertain	page_end extended from 777 to 778: text_position did not indicate a real ending on page 777, and no other block won any page in between, so it must finish no earlier than the page where '10805557-11' starts.
10805558-13	5558	0	778	779	2	anchor	unknown	uncertain	page_end extended from 778 to 779: text_position did not indicate a real ending on page 778, and no other block won any page in between, so it must finish no earlier than the page where '10805559-0' starts.
10805573-1	5573	0	780	781	2	anchor	unknown	uncertain	page_end extended from 780 to 781: text_position did not indicate a real ending on page 780, and no other block won any page in between, so it must finish no earlier than the page where '10805573-2' starts.
10805585-2	5585	0	781	782	2	anchor	unknown	uncertain	page_end extended from 781 to 782: text_position did not indicate a real ending on page 781, and no other block won any page in between, so it must finish no earlier than the page where '10805585-3' starts.
10805593-1	5593	0	782	783	2	anchor	unknown	uncertain	page_end extended from 782 to 783: text_position did not indicate a real ending on page 782, and no other block won any page in between, so it must finish no earlier than the page where '10805593-2' starts.
10805595-19	5595	0	783	784	2	anchor	unknown	uncertain	page_end extended from 783 to 784: text_position did not indicate a real ending on page 783, and no other block won any page in between, so it must finish no earlier than the page where '10805595-20' starts.
10805614-5	5614	0	786	787	2	anchor	unknown	uncertain	page_end extended from 786 to 787: text_position did not indicate a real ending on page 786, and no other block won any page in between, so it must finish no earlier than the page where '10805614-6' starts.
10805617-1	5617	0	787	788	2	anchor	unknown	uncertain	page_end extended from 787 to 788: text_position did not indicate a real ending on page 787, and no other block won any page in between, so it must finish no earlier than the page where '10805618-0' starts.
10805637-3	5637	0	789	790	2	anchor	unknown	uncertain	page_end extended from 789 to 790: text_position did not indicate a real ending on page 789, and no other block won any page in between, so it must finish no earlier than the page where '10805638-0' starts.
10805646-4	5646	0	790	791	2	anchor	unknown	uncertain	page_end extended from 790 to 791: text_position did not indicate a real ending on page 790, and no other block won any page in between, so it must finish no earlier than the page where '10805646-5' starts.
10805679-2	5679	0	794	795	2	anchor	unknown	uncertain	page_end extended from 794 to 795: text_position did not indicate a real ending on page 794, and no other block won any page in between, so it must finish no earlier than the page where '10805680-0' starts.
10805689-3	5689	0	795	796	2	anchor	unknown	uncertain	page_end extended from 795 to 796: text_position did not indicate a real ending on page 795, and no other block won any page in between, so it must finish no earlier than the page where '10805689-4' starts.
10805691-3	5691	0	796	797	2	anchor	unknown	uncertain	page_end extended from 796 to 797: text_position did not indicate a real ending on page 796, and no other block won any page in between, so it must finish no earlier than the page where '10805691-4' starts.
10805700-3	5700	0	797	798	2	anchor	unknown	uncertain	page_end extended from 797 to 798: text_position did not indicate a real ending on page 797, and no other block won any page in between, so it must finish no earlier than the page where '10805700-4' starts.
10805703-2	5703	0	798	799	2	anchor	unknown	uncertain	page_end extended from 798 to 799: text_position did not indicate a real ending on page 798, and no other block won any page in between, so it must finish no earlier than the page where '10805703-3' starts.
10805727-2	5727	0	801	802	2	anchor	unknown	uncertain	page_end extended from 801 to 802: text_position did not indicate a real ending on page 801, and no other block won any page in between, so it must finish no earlier than the page where '10805728-0' starts.
10805736-7	5736	0	802	803	2	anchor	unknown	uncertain	page_end extended from 802 to 803: text_position did not indicate a real ending on page 802, and no other block won any page in between, so it must finish no earlier than the page where '10805737-0' starts.
10805752-0	5752	1	804	805	2	anchor	unknown	uncertain	page_end extended from 804 to 805: text_position did not indicate a real ending on page 804, and no other block won any page in between, so it must finish no earlier than the page where '10805752-1' starts.
10805758-1	5758	0	805	806	2	anchor	unknown	uncertain	page_end extended from 805 to 806: text_position did not indicate a real ending on page 805, and no other block won any page in between, so it must finish no earlier than the page where '10805758-2' starts.
10805767-1	5767	0	806	807	2	anchor	unknown	uncertain	page_end extended from 806 to 807: text_position did not indicate a real ending on page 806, and no other block won any page in between, so it must finish no earlier than the page where '10805768-0' starts.
10805776-5	5776	0	807	808	2	anchor	unknown	uncertain	page_end extended from 807 to 808: text_position did not indicate a real ending on page 807, and no other block won any page in between, so it must finish no earlier than the page where '10805777-0' starts.
10805786-18	5786	0	809	810	2	anchor	unknown	uncertain	page_end extended from 809 to 810: text_position did not indicate a real ending on page 809, and no other block won any page in between, so it must finish no earlier than the page where '10805786-19' starts.
10805791-4	5791	0	811	812	2	anchor	unknown	uncertain	page_end extended from 811 to 812: text_position did not indicate a real ending on page 811, and no other block won any page in between, so it must finish no earlier than the page where '10805791-5' starts.
10805798-2	5798	0	812	813	2	anchor	unknown	uncertain	page_end extended from 812 to 813: text_position did not indicate a real ending on page 812, and no other block won any page in between, so it must finish no earlier than the page where '10805798-3' starts.
10805804-1	5804	0	814	815	2	anchor	unknown	uncertain	page_end extended from 814 to 815: text_position did not indicate a real ending on page 814, and no other block won any page in between, so it must finish no earlier than the page where '10805805-0' starts.
10805815-1	5815	0	815	816	2	anchor	unknown	uncertain	page_end extended from 815 to 816: text_position did not indicate a real ending on page 815, and no other block won any page in between, so it must finish no earlier than the page where '10805815-2' starts.
10805836-0	5836	1	817	818	2	anchor	unknown	uncertain	page_end extended from 817 to 818: text_position did not indicate a real ending on page 817, and no other block won any page in between, so it must finish no earlier than the page where '10805836-1' starts.
10805846-1	5846	0	818	819	2	anchor	unknown	uncertain	page_end extended from 818 to 819: text_position did not indicate a real ending on page 818, and no other block won any page in between, so it must finish no earlier than the page where '10805846-2' starts.
10805859-0	5859	1	819	820	2	anchor	unknown	uncertain	page_end extended from 819 to 820: text_position did not indicate a real ending on page 819, and no other block won any page in between, so it must finish no earlier than the page where '10805859-1' starts.
10805884-11	5884	0	823	824	2	anchor	unknown	uncertain	page_end extended from 823 to 824: text_position did not indicate a real ending on page 823, and no other block won any page in between, so it must finish no earlier than the page where '10805884-12' starts.
10805896-0	5896	1	825	826	2	anchor	unknown	uncertain	page_end extended from 825 to 826: text_position did not indicate a real ending on page 825, and no other block won any page in between, so it must finish no earlier than the page where '10805896-1' starts.
10805904-1	5904	0	826	827	2	anchor	unknown	uncertain	page_end extended from 826 to 827: text_position did not indicate a real ending on page 826, and no other block won any page in between, so it must finish no earlier than the page where '10805905-0' starts.
10805930-5	5930	0	828	829	2	anchor	unknown	uncertain	page_end extended from 828 to 829: text_position did not indicate a real ending on page 828, and no other block won any page in between, so it must finish no earlier than the page where '10805930-6' starts.
10805952-4	5952	0	830	831	2	anchor	unknown	uncertain	page_end extended from 830 to 831: text_position did not indicate a real ending on page 830, and no other block won any page in between, so it must finish no earlier than the page where '10805952-5' starts.
10805961-2	5961	0	831	832	2	anchor	unknown	uncertain	page_end extended from 831 to 832: text_position did not indicate a real ending on page 831, and no other block won any page in between, so it must finish no earlier than the page where '10805962-0' starts.
10805966-2	5966	0	832	833	2	anchor	unknown	uncertain	page_end extended from 832 to 833: text_position did not indicate a real ending on page 832, and no other block won any page in between, so it must finish no earlier than the page where '10805967-0' starts.
10805975-3	5975	0	833	834	2	anchor	unknown	uncertain	page_end extended from 833 to 834: text_position did not indicate a real ending on page 833, and no other block won any page in between, so it must finish no earlier than the page where '10805975-4' starts.
10805977-6	5977	0	834	835	2	anchor	unknown	uncertain	page_end extended from 834 to 835: text_position did not indicate a real ending on page 834, and no other block won any page in between, so it must finish no earlier than the page where '10805977-7' starts.
10805984-1	5984	0	836	838	3	anchor	unknown	uncertain	page_end=838: text_position='continues' does not look like a real end (rel_end=0.88); block may continue onto later page(s).
