sub_id	entry	is_head	page_start	page_end	n_pages	source	start_confidence	end_confidence	warning
10804381-0	4381	1	617	617	1	inferred	confirmed	confirmed	
10804381-1	4381	0	617	617	1	inferred	confirmed	confirmed	
10804382-0	4382	1	617	617	1	inferred	confirmed	confirmed	
10804382-1	4382	0	617	617	1	inferred	confirmed	confirmed	
10804382-2	4382	0	617	617	1	inferred	confirmed	confirmed	
10804383-0	4383	1	617	617	1	inferred	confirmed	confirmed	
10804383-1	4383	0	617	617	1	inferred	confirmed	confirmed	
10804384-0	4384	1	617	617	1	inferred	confirmed	confirmed	
10804384-1	4384	0	617	617	1	inferred	confirmed	confirmed	
10804385-0	4385	1	617	617	1	inferred	confirmed	confirmed	
10804385-1	4385	0	617	617	1	inferred	confirmed	confirmed	
10804386-0	4386	1	617	617	1	inferred	confirmed	confirmed	
10804386-1	4386	0	617	617	1	inferred	confirmed	confirmed	
10804387-0	4387	1	617	617	1	inferred	confirmed	confirmed	
10804387-1	4387	0	617	617	1	inferred	confirmed	confirmed	
10804388-0	4388	1	617	617	1	inferred	confirmed	confirmed	
10804388-1	4388	0	617	617	1	inferred	confirmed	confirmed	
10804388-2	4388	0	617	617	1	inferred	confirmed	confirmed	
10804389-0	4389	1	617	617	1	inferred	confirmed	confirmed	
10804389-1	4389	0	617	617	1	inferred	confirmed	confirmed	
10804390-0	4390	1	617	617	1	inferred	confirmed	confirmed	
10804390-1	4390	0	617	617	1	anchor	unknown	confirmed	
10804390-2	4390	0	618	618	1	inferred	confirmed	confirmed	
10804390-3	4390	0	618	618	1	inferred	confirmed	confirmed	
10804390-4	4390	0	618	618	1	inferred	confirmed	confirmed	
10804391-0	4391	1	618	618	1	inferred	confirmed	confirmed	
10804391-1	4391	0	618	618	1	inferred	confirmed	confirmed	
10804392-0	4392	1	618	618	1	inferred	confirmed	confirmed	
10804392-1	4392	0	618	618	1	inferred	confirmed	confirmed	
10804393-0	4393	1	618	618	1	inferred	confirmed	confirmed	
10804393-1	4393	0	618	618	1	inferred	confirmed	confirmed	
10804394-0	4394	1	618	618	1	inferred	confirmed	confirmed	
10804394-1	4394	0	618	618	1	inferred	confirmed	confirmed	
10804395-0	4395	1	618	618	1	inferred	confirmed	confirmed	
10804395-1	4395	0	618	618	1	inferred	confirmed	confirmed	
10804396-0	4396	1	618	618	1	inferred	confirmed	confirmed	
10804396-1	4396	0	618	618	1	inferred	confirmed	confirmed	
10804397-0	4397	1	618	618	1	inferred	confirmed	confirmed	
10804397-1	4397	0	618	618	1	inferred	confirmed	confirmed	
10804398-0	4398	1	618	618	1	inferred	confirmed	confirmed	
10804398-1	4398	0	618	618	1	inferred	confirmed	confirmed	
10804398-2	4398	0	618	618	1	inferred	confirmed	confirmed	
10804399-0	4399	1	618	618	1	inferred	confirmed	confirmed	
10804399-1	4399	0	618	618	1	inferred	confirmed	confirmed	
10804400-0	4400	1	618	618	1	inferred	confirmed	confirmed	
10804400-1	4400	0	618	618	1	inferred	confirmed	confirmed	
10804400-2	4400	0	618	618	1	inferred	confirmed	confirmed	
10804401-0	4401	1	618	619	2	anchor	unknown	uncertain	page_end extended from 618 to 619: text_position did not indicate a real ending on page 618, and no other block won any page in between, so it must finish no earlier than the page where '10804401-1' starts.
10804401-1	4401	0	619	619	1	inferred	confirmed	confirmed	
10804402-0	4402	1	619	619	1	inferred	confirmed	confirmed	
10804402-1	4402	0	619	619	1	inferred	confirmed	confirmed	
10804402-2	4402	0	619	619	1	inferred	confirmed	confirmed	
10804402-3	4402	0	619	619	1	inferred	confirmed	confirmed	
10804403-0	4403	1	619	619	1	inferred	confirmed	confirmed	
10804403-1	4403	0	619	619	1	inferred	confirmed	confirmed	
10804403-2	4403	0	619	619	1	inferred	confirmed	confirmed	
10804403-3	4403	0	619	619	1	inferred	confirmed	confirmed	
10804403-4	4403	0	619	619	1	inferred	confirmed	confirmed	
10804404-0	4404	1	619	619	1	inferred	confirmed	confirmed	
10804404-1	4404	0	619	619	1	inferred	confirmed	confirmed	
10804405-0	4405	1	619	619	1	inferred	confirmed	confirmed	
10804405-1	4405	0	619	619	1	inferred	confirmed	confirmed	
10804406-0	4406	1	619	619	1	inferred	confirmed	confirmed	
10804406-1	4406	0	619	619	1	inferred	confirmed	confirmed	
10804407-0	4407	1	619	619	1	inferred	confirmed	confirmed	
10804407-1	4407	0	619	619	1	inferred	confirmed	confirmed	
10804407-2	4407	0	619	619	1	inferred	confirmed	confirmed	
10804408-0	4408	1	619	619	1	inferred	confirmed	confirmed	
10804408-1	4408	0	619	619	1	inferred	confirmed	confirmed	
10804409-0	4409	1	619	619	1	inferred	confirmed	confirmed	
10804409-1	4409	0	619	619	1	inferred	confirmed	confirmed	
10804410-0	4410	1	619	619	1	inferred	confirmed	confirmed	
10804410-1	4410	0	619	619	1	inferred	confirmed	confirmed	
10804411-0	4411	1	619	619	1	inferred	confirmed	confirmed	
10804411-1	4411	0	619	619	1	anchor	unknown	confirmed	
10804412-0	4412	1	620	620	1	inferred	confirmed	confirmed	
10804412-1	4412	0	620	620	1	inferred	confirmed	confirmed	
10804413-0	4413	1	620	620	1	inferred	confirmed	confirmed	
10804413-1	4413	0	620	620	1	inferred	confirmed	confirmed	
10804413-2	4413	0	620	620	1	inferred	confirmed	confirmed	
10804414-0	4414	1	620	620	1	inferred	confirmed	confirmed	
10804414-1	4414	0	620	620	1	inferred	confirmed	confirmed	
10804415-0	4415	1	620	620	1	inferred	confirmed	confirmed	
10804415-1	4415	0	620	620	1	inferred	confirmed	confirmed	
10804416-0	4416	1	620	620	1	inferred	confirmed	confirmed	
10804416-1	4416	0	620	620	1	inferred	confirmed	confirmed	
10804417-0	4417	1	620	620	1	inferred	confirmed	confirmed	
10804417-1	4417	0	620	620	1	inferred	confirmed	confirmed	
10804418-0	4418	1	620	620	1	inferred	confirmed	confirmed	
10804418-1	4418	0	620	620	1	inferred	confirmed	confirmed	
10804419-0	4419	1	620	620	1	inferred	confirmed	confirmed	
10804419-1	4419	0	620	620	1	inferred	confirmed	confirmed	
10804420-0	4420	1	620	620	1	inferred	confirmed	confirmed	
10804420-1	4420	0	620	620	1	inferred	confirmed	confirmed	
10804420-2	4420	0	620	620	1	inferred	confirmed	confirmed	
10804420-3	4420	0	620	620	1	inferred	confirmed	confirmed	
10804420-4	4420	0	620	620	1	inferred	confirmed	confirmed	
10804420-5	4420	0	620	620	1	inferred	confirmed	confirmed	
10804420-6	4420	0	620	621	2	anchor	unknown	uncertain	page_end extended from 620 to 621: text_position did not indicate a real ending on page 620, and no other block won any page in between, so it must finish no earlier than the page where '10804421-0' starts.
10804421-0	4421	1	621	621	1	inferred	confirmed	confirmed	
10804421-1	4421	0	621	621	1	inferred	confirmed	confirmed	
10804422-0	4422	1	621	621	1	inferred	confirmed	confirmed	
10804422-1	4422	0	621	621	1	inferred	confirmed	confirmed	
10804423-0	4423	1	621	621	1	inferred	confirmed	confirmed	
10804423-1	4423	0	621	621	1	inferred	confirmed	confirmed	
10804424-0	4424	1	621	621	1	inferred	confirmed	confirmed	
10804424-1	4424	0	621	621	1	inferred	confirmed	confirmed	
10804425-0	4425	1	621	621	1	inferred	confirmed	confirmed	
10804425-1	4425	0	621	621	1	inferred	confirmed	confirmed	
10804426-0	4426	1	621	621	1	inferred	confirmed	confirmed	
10804426-1	4426	0	621	621	1	inferred	confirmed	confirmed	
10804427-0	4427	1	621	621	1	inferred	confirmed	confirmed	
10804427-1	4427	0	621	621	1	inferred	confirmed	confirmed	
10804427-2	4427	0	621	621	1	inferred	confirmed	confirmed	
10804427-3	4427	0	621	621	1	inferred	confirmed	confirmed	
10804427-4	4427	0	621	621	1	inferred	confirmed	confirmed	
10804427-5	4427	0	621	621	1	inferred	confirmed	confirmed	
10804427-6	4427	0	621	622	2	anchor	unknown	uncertain	page_end extended from 621 to 622: text_position did not indicate a real ending on page 621, and no other block won any page in between, so it must finish no earlier than the page where '10804427-7' starts.
10804427-7	4427	0	622	622	1	inferred	confirmed	confirmed	
10804427-8	4427	0	622	622	1	inferred	confirmed	confirmed	
10804428-0	4428	1	622	622	1	inferred	confirmed	confirmed	
10804428-1	4428	0	622	622	1	inferred	confirmed	confirmed	
10804428-2	4428	0	622	622	1	inferred	confirmed	confirmed	
10804428-3	4428	0	622	622	1	inferred	confirmed	confirmed	
10804428-4	4428	0	622	622	1	inferred	confirmed	confirmed	
10804429-0	4429	1	622	622	1	inferred	confirmed	confirmed	
10804429-1	4429	0	622	622	1	inferred	confirmed	confirmed	
10804430-0	4430	1	622	622	1	inferred	confirmed	confirmed	
10804430-1	4430	0	622	622	1	inferred	confirmed	confirmed	
10804431-0	4431	1	622	622	1	inferred	confirmed	confirmed	
10804431-1	4431	0	622	622	1	inferred	confirmed	confirmed	
10804432-0	4432	1	622	622	1	inferred	confirmed	confirmed	
10804432-1	4432	0	622	622	1	inferred	confirmed	confirmed	
10804432-2	4432	0	622	622	1	inferred	confirmed	confirmed	
10804432-3	4432	0	622	622	1	inferred	confirmed	confirmed	
10804433-0	4433	1	622	622	1	inferred	confirmed	confirmed	
10804433-1	4433	0	622	622	1	inferred	confirmed	confirmed	
10804434-0	4434	1	622	622	1	inferred	confirmed	confirmed	
10804434-1	4434	0	622	622	1	inferred	confirmed	confirmed	
10804434-2	4434	0	622	622	1	inferred	confirmed	confirmed	
10804434-3	4434	0	622	623	2	anchor	unknown	uncertain	page_end extended from 622 to 623: text_position did not indicate a real ending on page 622, and no other block won any page in between, so it must finish no earlier than the page where '10804435-0' starts.
10804435-0	4435	1	623	623	1	inferred	confirmed	confirmed	
10804435-1	4435	0	623	623	1	inferred	confirmed	confirmed	
10804435-2	4435	0	623	623	1	inferred	confirmed	confirmed	
10804435-3	4435	0	623	623	1	inferred	confirmed	confirmed	
10804435-4	4435	0	623	623	1	inferred	confirmed	confirmed	
10804435-5	4435	0	623	623	1	inferred	confirmed	confirmed	
10804436-0	4436	1	623	623	1	inferred	confirmed	confirmed	
10804436-1	4436	0	623	623	1	inferred	confirmed	confirmed	
10804437-0	4437	1	623	623	1	inferred	confirmed	confirmed	
10804437-1	4437	0	623	623	1	inferred	confirmed	confirmed	
10804437-2	4437	0	623	623	1	inferred	confirmed	confirmed	
10804437-3	4437	0	623	623	1	inferred	confirmed	confirmed	
10804437-4	4437	0	623	623	1	inferred	confirmed	confirmed	
10804438-0	4438	1	623	623	1	inferred	confirmed	confirmed	
10804438-1	4438	0	623	623	1	inferred	confirmed	confirmed	
10804439-0	4439	1	623	623	1	inferred	confirmed	confirmed	
10804439-1	4439	0	623	623	1	inferred	confirmed	confirmed	
10804440-0	4440	1	623	623	1	inferred	confirmed	confirmed	
10804440-1	4440	0	623	623	1	anchor	unknown	confirmed	
10804441-0	4441	1	624	624	1	inferred	confirmed	confirmed	
10804441-1	4441	0	624	624	1	inferred	confirmed	confirmed	
10804442-0	4442	1	624	624	1	inferred	confirmed	confirmed	
10804442-1	4442	0	624	624	1	inferred	confirmed	confirmed	
10804443-0	4443	1	624	624	1	inferred	confirmed	confirmed	
10804443-1	4443	0	624	624	1	inferred	confirmed	confirmed	
10804444-0	4444	1	624	624	1	inferred	confirmed	confirmed	
10804444-1	4444	0	624	624	1	inferred	confirmed	confirmed	
10804445-0	4445	1	624	624	1	inferred	confirmed	confirmed	
10804445-1	4445	0	624	624	1	inferred	confirmed	confirmed	
10804445-2	4445	0	624	624	1	inferred	confirmed	confirmed	
10804446-0	4446	1	624	624	1	inferred	confirmed	confirmed	
10804446-1	4446	0	624	624	1	inferred	confirmed	confirmed	
10804447-0	4447	1	624	624	1	inferred	confirmed	confirmed	
10804447-1	4447	0	624	624	1	inferred	confirmed	confirmed	
10804448-0	4448	1	624	624	1	inferred	confirmed	confirmed	
10804448-1	4448	0	624	624	1	inferred	confirmed	confirmed	
10804449-0	4449	1	624	624	1	inferred	confirmed	confirmed	
10804449-1	4449	0	624	624	1	inferred	confirmed	confirmed	
10804449-2	4449	0	624	624	1	inferred	confirmed	confirmed	
10804450-0	4450	1	624	624	1	inferred	confirmed	confirmed	
10804450-1	4450	0	624	624	1	anchor	unknown	confirmed	
10804451-0	4451	1	625	625	1	inferred	confirmed	confirmed	
10804451-1	4451	0	625	625	1	inferred	confirmed	confirmed	
10804451-2	4451	0	625	625	1	inferred	confirmed	confirmed	
10804451-3	4451	0	625	625	1	inferred	confirmed	confirmed	
10804451-4	4451	0	625	625	1	inferred	confirmed	confirmed	
10804451-5	4451	0	625	625	1	inferred	confirmed	confirmed	
10804452-0	4452	1	625	625	1	inferred	confirmed	confirmed	
10804452-1	4452	0	625	625	1	inferred	confirmed	confirmed	
10804452-2	4452	0	625	625	1	inferred	confirmed	confirmed	
10804453-0	4453	1	625	625	1	inferred	confirmed	confirmed	
10804453-1	4453	0	625	625	1	inferred	confirmed	confirmed	
10804454-0	4454	1	625	625	1	inferred	confirmed	confirmed	
10804454-1	4454	0	625	625	1	inferred	confirmed	confirmed	
10804454-2	4454	0	625	625	1	inferred	confirmed	confirmed	
10804454-3	4454	0	625	625	1	inferred	confirmed	confirmed	
10804455-0	4455	1	625	625	1	inferred	confirmed	confirmed	
10804455-1	4455	0	625	625	1	inferred	confirmed	confirmed	
10804456-0	4456	1	625	625	1	inferred	confirmed	confirmed	
10804457-0	4457	1	625	625	1	inferred	confirmed	confirmed	
10804457-1	4457	0	625	625	1	inferred	confirmed	confirmed	
10804458-0	4458	1	625	625	1	inferred	confirmed	confirmed	
10804458-1	4458	0	625	625	1	inferred	confirmed	confirmed	
10804458-2	4458	0	625	626	2	anchor	unknown	uncertain	page_end extended from 625 to 626: text_position did not indicate a real ending on page 625, and no other block won any page in between, so it must finish no earlier than the page where '10804459-0' starts.
10804459-0	4459	1	626	626	1	inferred	confirmed	confirmed	
10804459-1	4459	0	626	626	1	inferred	confirmed	confirmed	
10804460-0	4460	1	626	626	1	inferred	confirmed	confirmed	
10804460-1	4460	0	626	626	1	inferred	confirmed	confirmed	
10804461-0	4461	1	626	626	1	inferred	confirmed	confirmed	
10804461-1	4461	0	626	626	1	inferred	confirmed	confirmed	
10804461-2	4461	0	626	626	1	inferred	confirmed	confirmed	
10804461-3	4461	0	626	626	1	inferred	confirmed	confirmed	
10804462-0	4462	1	626	626	1	inferred	confirmed	confirmed	
10804462-1	4462	0	626	626	1	inferred	confirmed	confirmed	
10804463-0	4463	1	626	626	1	inferred	confirmed	confirmed	
10804463-1	4463	0	626	626	1	inferred	confirmed	confirmed	
10804463-2	4463	0	626	626	1	inferred	confirmed	confirmed	
10804464-0	4464	1	626	626	1	inferred	confirmed	confirmed	
10804464-1	4464	0	626	626	1	inferred	confirmed	confirmed	
10804464-2	4464	0	626	626	1	inferred	confirmed	confirmed	
10804464-3	4464	0	626	626	1	inferred	confirmed	confirmed	
10804464-4	4464	0	626	626	1	inferred	confirmed	confirmed	
10804464-5	4464	0	626	626	1	anchor	unknown	confirmed	
10804464-6	4464	0	627	627	1	inferred	confirmed	confirmed	
10804464-7	4464	0	627	627	1	inferred	confirmed	confirmed	
10804465-0	4465	1	627	627	1	inferred	confirmed	confirmed	
10804465-1	4465	0	627	627	1	inferred	confirmed	confirmed	
10804466-0	4466	1	627	627	1	inferred	confirmed	confirmed	
10804466-1	4466	0	627	627	1	inferred	confirmed	confirmed	
10804467-0	4467	1	627	627	1	inferred	confirmed	confirmed	
10804467-1	4467	0	627	627	1	inferred	confirmed	confirmed	
10804468-0	4468	1	627	627	1	inferred	confirmed	confirmed	
10804468-1	4468	0	627	627	1	inferred	confirmed	confirmed	
10804469-0	4469	1	627	627	1	inferred	confirmed	confirmed	
10804469-1	4469	0	627	627	1	inferred	confirmed	confirmed	
10804470-0	4470	1	627	627	1	inferred	confirmed	confirmed	
10804470-1	4470	0	627	627	1	inferred	confirmed	confirmed	
10804470-2	4470	0	627	627	1	inferred	confirmed	confirmed	
10804470-3	4470	0	627	627	1	inferred	confirmed	confirmed	
10804471-0	4471	1	627	627	1	inferred	confirmed	confirmed	
10804471-1	4471	0	627	627	1	inferred	confirmed	confirmed	
10804472-0	4472	1	627	627	1	inferred	confirmed	confirmed	
10804472-1	4472	0	627	627	1	inferred	confirmed	confirmed	
10804473-0	4473	1	627	627	1	inferred	confirmed	confirmed	
10804473-1	4473	0	627	627	1	inferred	confirmed	confirmed	
10804473-2	4473	0	627	627	1	inferred	confirmed	confirmed	
10804473-3	4473	0	627	627	1	inferred	confirmed	confirmed	
10804473-4	4473	0	627	627	1	inferred	confirmed	confirmed	
10804473-5	4473	0	627	627	1	inferred	confirmed	confirmed	
10804474-0	4474	1	627	627	1	inferred	confirmed	confirmed	
10804474-1	4474	0	627	628	2	anchor	unknown	uncertain	page_end extended from 627 to 628: text_position did not indicate a real ending on page 627, and no other block won any page in between, so it must finish no earlier than the page where '10804475-0' starts.
10804475-0	4475	1	628	628	1	inferred	confirmed	confirmed	
10804475-1	4475	0	628	628	1	inferred	confirmed	confirmed	
10804475-2	4475	0	628	628	1	inferred	confirmed	confirmed	
10804475-3	4475	0	628	628	1	inferred	confirmed	confirmed	
10804476-0	4476	1	628	628	1	inferred	confirmed	confirmed	
10804476-1	4476	0	628	628	1	inferred	confirmed	confirmed	
10804477-0	4477	1	628	628	1	inferred	confirmed	confirmed	
10804477-1	4477	0	628	628	1	inferred	confirmed	confirmed	
10804477-2	4477	0	628	628	1	inferred	confirmed	confirmed	
10804478-0	4478	1	628	628	1	inferred	confirmed	confirmed	
10804478-1	4478	0	628	628	1	inferred	confirmed	confirmed	
10804478-2	4478	0	628	628	1	inferred	confirmed	confirmed	
10804479-0	4479	1	628	628	1	inferred	confirmed	confirmed	
10804479-1	4479	0	628	628	1	inferred	confirmed	confirmed	
10804480-0	4480	1	628	628	1	inferred	confirmed	confirmed	
10804480-1	4480	0	628	628	1	inferred	confirmed	confirmed	
10804481-0	4481	1	628	628	1	inferred	confirmed	confirmed	
10804481-1	4481	0	628	628	1	inferred	confirmed	confirmed	
10804482-0	4482	1	628	628	1	inferred	confirmed	confirmed	
10804482-1	4482	0	628	628	1	inferred	confirmed	confirmed	
10804483-0	4483	1	628	628	1	inferred	confirmed	confirmed	
10804483-1	4483	0	628	628	1	inferred	confirmed	confirmed	
10804483-2	4483	0	628	628	1	inferred	confirmed	confirmed	
10804483-3	4483	0	628	628	1	inferred	confirmed	confirmed	
10804483-4	4483	0	628	628	1	inferred	confirmed	confirmed	
10804483-5	4483	0	628	629	2	anchor	unknown	uncertain	page_end extended from 628 to 629: text_position did not indicate a real ending on page 628, and no other block won any page in between, so it must finish no earlier than the page where '10804483-6' starts.
10804483-6	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-7	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-8	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-9	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-10	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-11	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-12	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-13	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-14	4483	0	629	629	1	inferred	confirmed	confirmed	
10804483-15	4483	0	629	629	1	inferred	confirmed	confirmed	
10804484-0	4484	1	629	629	1	inferred	confirmed	confirmed	
10804484-1	4484	0	629	629	1	inferred	confirmed	confirmed	
10804485-0	4485	1	629	629	1	inferred	confirmed	confirmed	
10804485-1	4485	0	629	629	1	inferred	confirmed	confirmed	
10804485-2	4485	0	629	629	1	inferred	confirmed	confirmed	
10804485-3	4485	0	629	629	1	inferred	confirmed	confirmed	
10804486-0	4486	1	629	629	1	inferred	confirmed	confirmed	
10804486-1	4486	0	629	629	1	inferred	confirmed	confirmed	
10804486-2	4486	0	629	630	2	anchor	unknown	uncertain	page_end extended from 629 to 630: text_position did not indicate a real ending on page 629, and no other block won any page in between, so it must finish no earlier than the page where '10804486-3' starts.
10804486-3	4486	0	630	630	1	inferred	confirmed	confirmed	
10804486-4	4486	0	630	630	1	inferred	confirmed	confirmed	
10804486-5	4486	0	630	630	1	inferred	confirmed	confirmed	
10804487-0	4487	1	630	630	1	inferred	confirmed	confirmed	
10804487-1	4487	0	630	630	1	inferred	confirmed	confirmed	
10804488-0	4488	1	630	630	1	inferred	confirmed	confirmed	
10804488-1	4488	0	630	630	1	inferred	confirmed	confirmed	
10804489-0	4489	1	630	630	1	inferred	confirmed	confirmed	
10804489-1	4489	0	630	630	1	inferred	confirmed	confirmed	
10804489-2	4489	0	630	630	1	inferred	confirmed	confirmed	
10804490-0	4490	1	630	630	1	inferred	confirmed	confirmed	
10804490-1	4490	0	630	630	1	inferred	confirmed	confirmed	
10804490-2	4490	0	630	630	1	inferred	confirmed	confirmed	
10804490-3	4490	0	630	630	1	inferred	confirmed	confirmed	
10804490-4	4490	0	630	630	1	inferred	confirmed	confirmed	
10804491-0	4491	1	630	630	1	inferred	confirmed	confirmed	
10804491-1	4491	0	630	630	1	inferred	confirmed	confirmed	
10804492-0	4492	1	630	630	1	inferred	confirmed	confirmed	
10804492-1	4492	0	630	630	1	inferred	confirmed	confirmed	
10804492-2	4492	0	630	630	1	inferred	confirmed	confirmed	
10804492-3	4492	0	630	630	1	inferred	confirmed	confirmed	
10804492-4	4492	0	630	630	1	inferred	confirmed	confirmed	
10804493-0	4493	1	630	630	1	inferred	confirmed	confirmed	
10804493-1	4493	0	630	630	1	inferred	confirmed	confirmed	
10804494-0	4494	1	630	630	1	inferred	confirmed	confirmed	
10804494-1	4494	0	630	630	1	inferred	confirmed	confirmed	
10804495-0	4495	1	630	630	1	inferred	confirmed	confirmed	
10804495-1	4495	0	630	630	1	anchor	unknown	confirmed	
10804496-0	4496	1	631	631	1	inferred	confirmed	confirmed	
10804496-1	4496	0	631	631	1	inferred	confirmed	confirmed	
10804497-0	4497	1	631	631	1	inferred	confirmed	confirmed	
10804497-1	4497	0	631	631	1	inferred	confirmed	confirmed	
10804497-2	4497	0	631	631	1	inferred	confirmed	confirmed	
10804497-3	4497	0	631	631	1	inferred	confirmed	confirmed	
10804498-0	4498	1	631	631	1	inferred	confirmed	confirmed	
10804498-1	4498	0	631	631	1	inferred	confirmed	confirmed	
10804499-0	4499	1	631	631	1	inferred	confirmed	confirmed	
10804499-1	4499	0	631	631	1	inferred	confirmed	confirmed	
10804500-0	4500	1	631	631	1	inferred	confirmed	confirmed	
10804500-1	4500	0	631	631	1	inferred	confirmed	confirmed	
10804501-0	4501	1	631	631	1	inferred	confirmed	confirmed	
10804501-1	4501	0	631	631	1	inferred	confirmed	confirmed	
10804501-2	4501	0	631	631	1	inferred	confirmed	confirmed	
10804501-3	4501	0	631	631	1	inferred	confirmed	confirmed	
10804501-4	4501	0	631	631	1	inferred	confirmed	confirmed	
10804502-0	4502	1	631	631	1	inferred	confirmed	confirmed	
10804502-1	4502	0	631	631	1	inferred	confirmed	confirmed	
10804503-0	4503	1	631	631	1	inferred	confirmed	confirmed	
10804503-1	4503	0	631	631	1	inferred	confirmed	confirmed	
10804504-0	4504	1	631	631	1	inferred	confirmed	confirmed	
10804504-1	4504	0	631	631	1	inferred	confirmed	confirmed	
10804504-2	4504	0	631	632	2	anchor	unknown	uncertain	page_end extended from 631 to 632: text_position did not indicate a real ending on page 631, and no other block won any page in between, so it must finish no earlier than the page where '10804505-0' starts.
10804505-0	4505	1	632	632	1	inferred	confirmed	confirmed	
10804505-1	4505	0	632	632	1	inferred	confirmed	confirmed	
10804505-2	4505	0	632	632	1	inferred	confirmed	confirmed	
10804505-3	4505	0	632	632	1	inferred	confirmed	confirmed	
10804505-4	4505	0	632	632	1	inferred	confirmed	confirmed	
10804506-0	4506	1	632	632	1	inferred	confirmed	confirmed	
10804506-1	4506	0	632	632	1	inferred	confirmed	confirmed	
10804506-2	4506	0	632	632	1	inferred	confirmed	confirmed	
10804506-3	4506	0	632	632	1	inferred	confirmed	confirmed	
10804506-4	4506	0	632	632	1	inferred	confirmed	confirmed	
10804506-5	4506	0	632	632	1	inferred	confirmed	confirmed	
10804506-6	4506	0	632	632	1	inferred	confirmed	confirmed	
10804506-7	4506	0	632	632	1	inferred	confirmed	confirmed	
10804506-8	4506	0	632	632	1	inferred	confirmed	confirmed	
10804507-0	4507	1	632	633	2	anchor	unknown	uncertain	page_end extended from 632 to 633: text_position did not indicate a real ending on page 632, and no other block won any page in between, so it must finish no earlier than the page where '10804507-1' starts.
10804507-1	4507	0	633	633	1	inferred	confirmed	confirmed	
10804507-2	4507	0	633	633	1	inferred	confirmed	confirmed	
10804508-0	4508	1	633	633	1	inferred	confirmed	confirmed	
10804508-1	4508	0	633	633	1	inferred	confirmed	confirmed	
10804508-2	4508	0	633	633	1	inferred	confirmed	confirmed	
10804509-0	4509	1	633	633	1	inferred	confirmed	confirmed	
10804509-1	4509	0	633	633	1	inferred	confirmed	confirmed	
10804509-2	4509	0	633	633	1	inferred	confirmed	confirmed	
10804510-0	4510	1	633	633	1	inferred	confirmed	confirmed	
10804510-1	4510	0	633	633	1	inferred	confirmed	confirmed	
10804510-2	4510	0	633	633	1	inferred	confirmed	confirmed	
10804511-0	4511	1	633	633	1	inferred	confirmed	confirmed	
10804511-1	4511	0	633	633	1	inferred	confirmed	confirmed	
10804512-0	4512	1	633	633	1	inferred	confirmed	confirmed	
10804512-1	4512	0	633	633	1	inferred	confirmed	confirmed	
10804513-0	4513	1	633	633	1	inferred	confirmed	confirmed	
10804513-1	4513	0	633	633	1	inferred	confirmed	confirmed	
10804514-0	4514	1	633	633	1	inferred	confirmed	confirmed	
10804514-1	4514	0	633	633	1	inferred	confirmed	confirmed	
10804515-0	4515	1	633	633	1	inferred	confirmed	confirmed	
10804515-1	4515	0	633	633	1	inferred	confirmed	confirmed	
10804516-0	4516	1	633	633	1	inferred	confirmed	confirmed	
10804517-0	4517	1	633	633	1	inferred	confirmed	confirmed	
10804517-1	4517	0	633	634	2	anchor	unknown	uncertain	page_end extended from 633 to 634: text_position did not indicate a real ending on page 633, and no other block won any page in between, so it must finish no earlier than the page where '10804518-0' starts.
10804518-0	4518	1	634	634	1	inferred	confirmed	confirmed	
10804518-1	4518	0	634	634	1	inferred	confirmed	confirmed	
10804518-2	4518	0	634	634	1	inferred	confirmed	confirmed	
10804518-3	4518	0	634	634	1	inferred	confirmed	confirmed	
10804519-0	4519	1	634	634	1	inferred	confirmed	confirmed	
10804519-1	4519	0	634	634	1	inferred	confirmed	confirmed	
10804519-2	4519	0	634	634	1	inferred	confirmed	confirmed	
10804520-0	4520	1	634	634	1	inferred	confirmed	confirmed	
10804520-1	4520	0	634	634	1	inferred	confirmed	confirmed	
10804520-2	4520	0	634	634	1	inferred	confirmed	confirmed	
10804520-3	4520	0	634	634	1	inferred	confirmed	confirmed	
10804520-4	4520	0	634	634	1	inferred	confirmed	confirmed	
10804520-5	4520	0	634	634	1	inferred	confirmed	confirmed	
10804521-0	4521	1	634	634	1	inferred	confirmed	confirmed	
10804521-1	4521	0	634	634	1	inferred	confirmed	confirmed	
10804521-2	4521	0	634	634	1	inferred	confirmed	confirmed	
10804522-0	4522	1	634	634	1	inferred	confirmed	confirmed	
10804522-1	4522	0	634	634	1	inferred	confirmed	confirmed	
10804523-0	4523	1	634	634	1	inferred	confirmed	confirmed	
10804523-1	4523	0	634	634	1	inferred	confirmed	confirmed	
10804524-0	4524	1	634	634	1	inferred	confirmed	confirmed	
10804524-1	4524	0	634	634	1	inferred	confirmed	confirmed	
10804524-2	4524	0	634	634	1	inferred	confirmed	confirmed	
10804524-3	4524	0	634	635	2	anchor	unknown	uncertain	page_end extended from 634 to 635: text_position did not indicate a real ending on page 634, and no other block won any page in between, so it must finish no earlier than the page where '10804524-4' starts.
10804524-4	4524	0	635	635	1	inferred	confirmed	confirmed	
